threshold,segment,rows,trades,coverage,trade_precision,avg_r,total_r,profit_factor,max_drawdown_r,buy_precision,sell_precision,macro_f1,prediction_distribution,target_distribution,confusion_matrix,low_sample
0.40,2026-01,4611,2165,0.469529,0.267898,-0.017658,-38.23,0.970646,203.73,0.178899,0.30642,0.423822,"{""DO_NOTHING"": 2446, ""ENTER_BUY"": 654, ""ENTER_SELL"": 1511}","{""DO_NOTHING"": 2888, ""ENTER_BUY"": 857, ""ENTER_SELL"": 866}","{""DO_NOTHING"": {""DO_NOTHING"": 1939, ""ENTER_BUY"": 360, ""ENTER_SELL"": 589}, ""ENTER_BUY"": {""DO_NOTHING"": 281, ""ENTER_BUY"": 117, ""ENTER_SELL"": 459}, ""ENTER_SELL"": {""DO_NOTHING"": 226, ""ENTER_BUY"": 177, ""ENTER_SELL"": 463}}",False
0.40,2026-02,4539,1538,0.338841,0.239272,-0.013375,-20.57,0.97696,203.39,0.181518,0.276824,0.415022,"{""DO_NOTHING"": 3001, ""ENTER_BUY"": 606, ""ENTER_SELL"": 932}","{""DO_NOTHING"": 3177, ""ENTER_BUY"": 581, ""ENTER_SELL"": 781}","{""DO_NOTHING"": {""DO_NOTHING"": 2343, ""ENTER_BUY"": 360, ""ENTER_SELL"": 474}, ""ENTER_BUY"": {""DO_NOTHING"": 271, ""ENTER_BUY"": 110, ""ENTER_SELL"": 200}, ""ENTER_SELL"": {""DO_NOTHING"": 387, ""ENTER_BUY"": 136, ""ENTER_SELL"": 258}}",False
0.40,2026-03,4866,2580,0.53021,0.284496,-0.01938,-50.0,0.969885,303.73,0.256281,0.308802,0.393133,"{""DO_NOTHING"": 2286, ""ENTER_BUY"": 1194, ""ENTER_SELL"": 1386}","{""DO_NOTHING"": 2382, ""ENTER_BUY"": 1060, ""ENTER_SELL"": 1424}","{""DO_NOTHING"": {""DO_NOTHING"": 1408, ""ENTER_BUY"": 434, ""ENTER_SELL"": 540}, ""ENTER_BUY"": {""DO_NOTHING"": 336, ""ENTER_BUY"": 306, ""ENTER_SELL"": 418}, ""ENTER_SELL"": {""DO_NOTHING"": 542, ""ENTER_BUY"": 454, ""ENTER_SELL"": 428}}",False
0.40,2026-04,2294,1236,0.538797,0.150485,-0.334426,-413.35,0.529873,430.15,0.265823,0.14261,0.296301,"{""DO_NOTHING"": 1058, ""ENTER_BUY"": 79, ""ENTER_SELL"": 1157}","{""DO_NOTHING"": 1283, ""ENTER_BUY"": 692, ""ENTER_SELL"": 319}","{""DO_NOTHING"": {""DO_NOTHING"": 715, ""ENTER_BUY"": 39, ""ENTER_SELL"": 529}, ""ENTER_BUY"": {""DO_NOTHING"": 208, ""ENTER_BUY"": 21, ""ENTER_SELL"": 463}, ""ENTER_SELL"": {""DO_NOTHING"": 135, ""ENTER_BUY"": 19, ""ENTER_SELL"": 165}}",False
0.50,2020-01,3168,157,0.049558,0.859873,1.851019,290.61,97.87,3.0,0.932432,0.795181,0.6504,"{""DO_NOTHING"": 3011, ""ENTER_BUY"": 74, ""ENTER_SELL"": 83}","{""DO_NOTHING"": 2783, ""ENTER_BUY"": 188, ""ENTER_SELL"": 197}","{""DO_NOTHING"": {""DO_NOTHING"": 2761, ""ENTER_BUY"": 5, ""ENTER_SELL"": 17}, ""ENTER_BUY"": {""DO_NOTHING"": 119, ""ENTER_BUY"": 69, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 131, ""ENTER_BUY"": 0, ""ENTER_SELL"": 66}}",False
0.50,2020-02,4608,881,0.191189,0.77412,1.496356,1318.29,12.017885,22.0,0.73499,0.821608,0.716113,"{""DO_NOTHING"": 3727, ""ENTER_BUY"": 483, ""ENTER_SELL"": 398}","{""DO_NOTHING"": 3325, ""ENTER_BUY"": 637, ""ENTER_SELL"": 646}","{""DO_NOTHING"": {""DO_NOTHING"": 3131, ""ENTER_BUY"": 124, ""ENTER_SELL"": 70}, ""ENTER_BUY"": {""DO_NOTHING"": 281, ""ENTER_BUY"": 355, ""ENTER_SELL"": 1}, ""ENTER_SELL"": {""DO_NOTHING"": 315, ""ENTER_BUY"": 4, ""ENTER_SELL"": 327}}",False
0.50,2020-03,4862,1732,0.356232,0.68418,1.05948,1835.02,4.398122,21.0,0.686987,0.681456,0.515313,"{""DO_NOTHING"": 3130, ""ENTER_BUY"": 853, ""ENTER_SELL"": 879}","{""DO_NOTHING"": 1796, ""ENTER_BUY"": 1567, ""ENTER_SELL"": 1499}","{""DO_NOTHING"": {""DO_NOTHING"": 1374, ""ENTER_BUY"": 206, ""ENTER_SELL"": 216}, ""ENTER_BUY"": {""DO_NOTHING"": 917, ""ENTER_BUY"": 586, ""ENTER_SELL"": 64}, ""ENTER_SELL"": {""DO_NOTHING"": 839, ""ENTER_BUY"": 61, ""ENTER_SELL"": 599}}",False
0.50,2020-04,5184,889,0.171489,0.748031,1.316625,1170.48,7.148448,17.0,0.68476,0.821951,0.475429,"{""DO_NOTHING"": 4295, ""ENTER_BUY"": 479, ""ENTER_SELL"": 410}","{""DO_NOTHING"": 2511, ""ENTER_BUY"": 1315, ""ENTER_SELL"": 1358}","{""DO_NOTHING"": {""DO_NOTHING"": 2312, ""ENTER_BUY"": 131, ""ENTER_SELL"": 68}, ""ENTER_BUY"": {""DO_NOTHING"": 982, ""ENTER_BUY"": 328, ""ENTER_SELL"": 5}, ""ENTER_SELL"": {""DO_NOTHING"": 1001, ""ENTER_BUY"": 20, ""ENTER_SELL"": 337}}",False
0.50,2020-05,4895,709,0.144842,0.830748,1.537278,1089.93,11.578763,13.0,0.822266,0.852792,0.506106,"{""DO_NOTHING"": 4186, ""ENTER_BUY"": 512, ""ENTER_SELL"": 197}","{""DO_NOTHING"": 2692, ""ENTER_BUY"": 1273, ""ENTER_SELL"": 930}","{""DO_NOTHING"": {""DO_NOTHING"": 2574, ""ENTER_BUY"": 91, ""ENTER_SELL"": 27}, ""ENTER_BUY"": {""DO_NOTHING"": 850, ""ENTER_BUY"": 421, ""ENTER_SELL"": 2}, ""ENTER_SELL"": {""DO_NOTHING"": 762, ""ENTER_BUY"": 0, ""ENTER_SELL"": 168}}",False
0.50,2020-06,4897,530,0.10823,0.833962,1.577736,836.2,13.327879,10.0,0.858744,0.702381,0.442522,"{""DO_NOTHING"": 4367, ""ENTER_BUY"": 446, ""ENTER_SELL"": 84}","{""DO_NOTHING"": 2681, ""ENTER_BUY"": 1121, ""ENTER_SELL"": 1095}","{""DO_NOTHING"": {""DO_NOTHING"": 2603, ""ENTER_BUY"": 60, ""ENTER_SELL"": 18}, ""ENTER_BUY"": {""DO_NOTHING"": 731, ""ENTER_BUY"": 383, ""ENTER_SELL"": 7}, ""ENTER_SELL"": {""DO_NOTHING"": 1033, ""ENTER_BUY"": 3, ""ENTER_SELL"": 59}}",False
0.50,2020-07,5471,923,0.168708,0.737811,1.283651,1184.81,6.69675,16.0,0.764706,0.706977,0.516189,"{""DO_NOTHING"": 4548, ""ENTER_BUY"": 493, ""ENTER_SELL"": 430}","{""DO_NOTHING"": 3026, ""ENTER_BUY"": 1358, ""ENTER_SELL"": 1087}","{""DO_NOTHING"": {""DO_NOTHING"": 2804, ""ENTER_BUY"": 106, ""ENTER_SELL"": 116}, ""ENTER_BUY"": {""DO_NOTHING"": 971, ""ENTER_BUY"": 377, ""ENTER_SELL"": 10}, ""ENTER_SELL"": {""DO_NOTHING"": 773, ""ENTER_BUY"": 10, ""ENTER_SELL"": 304}}",False
0.50,2020-08,4609,953,0.206769,0.79958,1.464187,1395.37,10.171618,15.0,0.807339,0.768421,0.536508,"{""DO_NOTHING"": 3656, ""ENTER_BUY"": 763, ""ENTER_SELL"": 190}","{""DO_NOTHING"": 2426, ""ENTER_BUY"": 1278, ""ENTER_SELL"": 905}","{""DO_NOTHING"": {""DO_NOTHING"": 2248, ""ENTER_BUY"": 137, ""ENTER_SELL"": 41}, ""ENTER_BUY"": {""DO_NOTHING"": 659, ""ENTER_BUY"": 616, ""ENTER_SELL"": 3}, ""ENTER_SELL"": {""DO_NOTHING"": 749, ""ENTER_BUY"": 10, ""ENTER_SELL"": 146}}",False
0.50,2020-09,5184,1021,0.196952,0.836435,1.547277,1579.77,11.746735,18.0,0.793478,0.871658,0.573302,"{""DO_NOTHING"": 4163, ""ENTER_BUY"": 460, ""ENTER_SELL"": 561}","{""DO_NOTHING"": 2723, ""ENTER_BUY"": 1104, ""ENTER_SELL"": 1357}","{""DO_NOTHING"": {""DO_NOTHING"": 2559, ""ENTER_BUY"": 94, ""ENTER_SELL"": 70}, ""ENTER_BUY"": {""DO_NOTHING"": 737, ""ENTER_BUY"": 365, ""ENTER_SELL"": 2}, ""ENTER_SELL"": {""DO_NOTHING"": 867, ""ENTER_BUY"": 1, ""ENTER_SELL"": 489}}",False
0.50,2020-10,5171,458,0.088571,0.827511,1.558515,713.8,12.701639,9.36,0.853659,0.812925,0.486227,"{""DO_NOTHING"": 4713, ""ENTER_BUY"": 164, ""ENTER_SELL"": 294}","{""DO_NOTHING"": 3335, ""ENTER_BUY"": 848, ""ENTER_SELL"": 988}","{""DO_NOTHING"": {""DO_NOTHING"": 3256, ""ENTER_BUY"": 24, ""ENTER_SELL"": 55}, ""ENTER_BUY"": {""DO_NOTHING"": 708, ""ENTER_BUY"": 140, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 749, ""ENTER_BUY"": 0, ""ENTER_SELL"": 239}}",False
0.50,2020-11,4610,971,0.210629,0.820803,1.52277,1478.61,11.556222,14.0,0.803571,0.850704,0.639407,"{""DO_NOTHING"": 3639, ""ENTER_BUY"": 616, ""ENTER_SELL"": 355}","{""DO_NOTHING"": 2738, ""ENTER_BUY"": 1080, ""ENTER_SELL"": 792}","{""DO_NOTHING"": {""DO_NOTHING"": 2576, ""ENTER_BUY"": 109, ""ENTER_SELL"": 53}, ""ENTER_BUY"": {""DO_NOTHING"": 585, ""ENTER_BUY"": 495, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 478, ""ENTER_BUY"": 12, ""ENTER_SELL"": 302}}",False
0.50,2020-12,5115,1279,0.250049,0.738858,1.326059,1696.03,7.718281,26.0,0.800628,0.67757,0.652956,"{""DO_NOTHING"": 3836, ""ENTER_BUY"": 637, ""ENTER_SELL"": 642}","{""DO_NOTHING"": 3117, ""ENTER_BUY"": 1149, ""ENTER_SELL"": 849}","{""DO_NOTHING"": {""DO_NOTHING"": 2796, ""ENTER_BUY"": 122, ""ENTER_SELL"": 199}, ""ENTER_BUY"": {""DO_NOTHING"": 631, ""ENTER_BUY"": 510, ""ENTER_SELL"": 8}, ""ENTER_SELL"": {""DO_NOTHING"": 409, ""ENTER_BUY"": 5, ""ENTER_SELL"": 435}}",False
0.50,2021-01,4609,1565,0.339553,0.794888,1.438581,2251.38,9.16013,15.0,0.77865,0.806034,0.72249,"{""DO_NOTHING"": 3044, ""ENTER_BUY"": 637, ""ENTER_SELL"": 928}","{""DO_NOTHING"": 2554, ""ENTER_BUY"": 936, ""ENTER_SELL"": 1119}","{""DO_NOTHING"": {""DO_NOTHING"": 2256, ""ENTER_BUY"": 125, ""ENTER_SELL"": 173}, ""ENTER_BUY"": {""DO_NOTHING"": 433, ""ENTER_BUY"": 496, ""ENTER_SELL"": 7}, ""ENTER_SELL"": {""DO_NOTHING"": 355, ""ENTER_BUY"": 16, ""ENTER_SELL"": 748}}",False
0.50,2021-02,4608,1431,0.310547,0.756115,1.434647,2052.98,10.253076,25.0,0.814414,0.719178,0.733617,"{""DO_NOTHING"": 3177, ""ENTER_BUY"": 555, ""ENTER_SELL"": 876}","{""DO_NOTHING"": 2869, ""ENTER_BUY"": 864, ""ENTER_SELL"": 875}","{""DO_NOTHING"": {""DO_NOTHING"": 2552, ""ENTER_BUY"": 99, ""ENTER_SELL"": 218}, ""ENTER_BUY"": {""DO_NOTHING"": 384, ""ENTER_BUY"": 452, ""ENTER_SELL"": 28}, ""ENTER_SELL"": {""DO_NOTHING"": 241, ""ENTER_BUY"": 4, ""ENTER_SELL"": 630}}",False
0.50,2021-03,5161,1271,0.24627,0.790716,1.522817,1935.5,12.507134,15.0,0.792079,0.789817,0.665565,"{""DO_NOTHING"": 3890, ""ENTER_BUY"": 505, ""ENTER_SELL"": 766}","{""DO_NOTHING"": 3062, ""ENTER_BUY"": 846, ""ENTER_SELL"": 1253}","{""DO_NOTHING"": {""DO_NOTHING"": 2799, ""ENTER_BUY"": 104, ""ENTER_SELL"": 159}, ""ENTER_BUY"": {""DO_NOTHING"": 444, ""ENTER_BUY"": 400, ""ENTER_SELL"": 2}, ""ENTER_SELL"": {""DO_NOTHING"": 647, ""ENTER_BUY"": 1, ""ENTER_SELL"": 605}}",False
0.50,2021-04,5183,570,0.109975,0.905263,1.797807,1024.75,34.056452,5.0,0.934037,0.848168,0.611094,"{""DO_NOTHING"": 4613, ""ENTER_BUY"": 379, ""ENTER_SELL"": 191}","{""DO_NOTHING"": 3676, ""ENTER_BUY"": 897, ""ENTER_SELL"": 610}","{""DO_NOTHING"": {""DO_NOTHING"": 3622, ""ENTER_BUY"": 25, ""ENTER_SELL"": 29}, ""ENTER_BUY"": {""DO_NOTHING"": 543, ""ENTER_BUY"": 354, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 448, ""ENTER_BUY"": 0, ""ENTER_SELL"": 162}}",False
0.50,2021-05,4610,1062,0.230369,0.840866,1.598776,1697.9,14.438069,31.0,0.940552,0.761421,0.707462,"{""DO_NOTHING"": 3548, ""ENTER_BUY"": 471, ""ENTER_SELL"": 591}","{""DO_NOTHING"": 2867, ""ENTER_BUY"": 931, ""ENTER_SELL"": 812}","{""DO_NOTHING"": {""DO_NOTHING"": 2723, ""ENTER_BUY"": 27, ""ENTER_SELL"": 117}, ""ENTER_BUY"": {""DO_NOTHING"": 464, ""ENTER_BUY"": 443, ""ENTER_SELL"": 24}, ""ENTER_SELL"": {""DO_NOTHING"": 361, ""ENTER_BUY"": 1, ""ENTER_SELL"": 450}}",False
0.50,2021-06,5098,1340,0.262848,0.768657,1.47556,1977.25,11.194638,21.0,0.794239,0.754098,0.782342,"{""DO_NOTHING"": 3758, ""ENTER_BUY"": 486, ""ENTER_SELL"": 854}","{""DO_NOTHING"": 3613, ""ENTER_BUY"": 620, ""ENTER_SELL"": 865}","{""DO_NOTHING"": {""DO_NOTHING"": 3316, ""ENTER_BUY"": 99, ""ENTER_SELL"": 198}, ""ENTER_BUY"": {""DO_NOTHING"": 222, ""ENTER_BUY"": 386, ""ENTER_SELL"": 12}, ""ENTER_SELL"": {""DO_NOTHING"": 220, ""ENTER_BUY"": 1, ""ENTER_SELL"": 644}}",False
0.50,2021-07,5183,541,0.10438,0.857671,1.66281,899.58,19.567183,8.0,0.926941,0.810559,0.602029,"{""DO_NOTHING"": 4642, ""ENTER_BUY"": 219, ""ENTER_SELL"": 322}","{""DO_NOTHING"": 3740, ""ENTER_BUY"": 715, ""ENTER_SELL"": 728}","{""DO_NOTHING"": {""DO_NOTHING"": 3664, ""ENTER_BUY"": 16, ""ENTER_SELL"": 60}, ""ENTER_BUY"": {""DO_NOTHING"": 511, ""ENTER_BUY"": 203, ""ENTER_SELL"": 1}, ""ENTER_SELL"": {""DO_NOTHING"": 467, ""ENTER_BUY"": 0, ""ENTER_SELL"": 261}}",False
0.50,2021-08,4897,776,0.158464,0.867268,1.788402,1387.8,46.953642,8.3,0.857988,0.874429,0.760325,"{""DO_NOTHING"": 4121, ""ENTER_BUY"": 338, ""ENTER_SELL"": 438}","{""DO_NOTHING"": 3701, ""ENTER_BUY"": 538, ""ENTER_SELL"": 658}","{""DO_NOTHING"": {""DO_NOTHING"": 3598, ""ENTER_BUY"": 48, ""ENTER_SELL"": 55}, ""ENTER_BUY"": {""DO_NOTHING"": 248, ""ENTER_BUY"": 290, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 275, ""ENTER_BUY"": 0, ""ENTER_SELL"": 383}}",False
0.50,2021-09,5184,767,0.147955,0.770535,1.527366,1171.49,14.827786,12.63,0.755952,0.774624,0.660564,"{""DO_NOTHING"": 4417, ""ENTER_BUY"": 168, ""ENTER_SELL"": 599}","{""DO_NOTHING"": 3948, ""ENTER_BUY"": 457, ""ENTER_SELL"": 779}","{""DO_NOTHING"": {""DO_NOTHING"": 3772, ""ENTER_BUY"": 41, ""ENTER_SELL"": 135}, ""ENTER_BUY"": {""DO_NOTHING"": 330, ""ENTER_BUY"": 127, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 315, ""ENTER_BUY"": 0, ""ENTER_SELL"": 464}}",False
0.50,2021-10,4895,761,0.155465,0.81866,1.619488,1232.43,16.849151,12.0,0.837333,0.800518,0.720795,"{""DO_NOTHING"": 4134, ""ENTER_BUY"": 375, ""ENTER_SELL"": 386}","{""DO_NOTHING"": 3669, ""ENTER_BUY"": 581, ""ENTER_SELL"": 645}","{""DO_NOTHING"": {""DO_NOTHING"": 3535, ""ENTER_BUY"": 57, ""ENTER_SELL"": 77}, ""ENTER_BUY"": {""DO_NOTHING"": 267, ""ENTER_BUY"": 314, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 332, ""ENTER_BUY"": 4, ""ENTER_SELL"": 309}}",False
0.50,2021-11,4885,1018,0.208393,0.747544,1.36447,1389.03,8.149261,17.03,0.741855,0.751212,0.635601,"{""DO_NOTHING"": 3867, ""ENTER_BUY"": 399, ""ENTER_SELL"": 619}","{""DO_NOTHING"": 3119, ""ENTER_BUY"": 737, ""ENTER_SELL"": 1029}","{""DO_NOTHING"": {""DO_NOTHING"": 2869, ""ENTER_BUY"": 98, ""ENTER_SELL"": 152}, ""ENTER_BUY"": {""DO_NOTHING"": 439, ""ENTER_BUY"": 296, ""ENTER_SELL"": 2}, ""ENTER_SELL"": {""DO_NOTHING"": 559, ""ENTER_BUY"": 5, ""ENTER_SELL"": 465}}",False
0.50,2021-12,5426,741,0.136565,0.863698,1.680054,1244.92,18.290556,19.0,0.906667,0.844961,0.563233,"{""DO_NOTHING"": 4685, ""ENTER_BUY"": 225, ""ENTER_SELL"": 516}","{""DO_NOTHING"": 3353, ""ENTER_BUY"": 920, ""ENTER_SELL"": 1153}","{""DO_NOTHING"": {""DO_NOTHING"": 3259, ""ENTER_BUY"": 21, ""ENTER_SELL"": 73}, ""ENTER_BUY"": {""DO_NOTHING"": 709, ""ENTER_BUY"": 204, ""ENTER_SELL"": 7}, ""ENTER_SELL"": {""DO_NOTHING"": 717, ""ENTER_BUY"": 0, ""ENTER_SELL"": 436}}",False
0.50,2022-01,4609,754,0.163593,0.799735,1.541432,1162.24,13.493174,29.56,0.859459,0.780316,0.612083,"{""DO_NOTHING"": 3855, ""ENTER_BUY"": 185, ""ENTER_SELL"": 569}","{""DO_NOTHING"": 3070, ""ENTER_BUY"": 654, ""ENTER_SELL"": 885}","{""DO_NOTHING"": {""DO_NOTHING"": 2931, ""ENTER_BUY"": 26, ""ENTER_SELL"": 113}, ""ENTER_BUY"": {""DO_NOTHING"": 483, ""ENTER_BUY"": 159, ""ENTER_SELL"": 12}, ""ENTER_SELL"": {""DO_NOTHING"": 441, ""ENTER_BUY"": 0, ""ENTER_SELL"": 444}}",False
0.50,2022-02,4608,902,0.195747,0.723947,1.329967,1199.63,8.024829,21.88,0.844086,0.692737,0.522502,"{""DO_NOTHING"": 3706, ""ENTER_BUY"": 186, ""ENTER_SELL"": 716}","{""DO_NOTHING"": 2561, ""ENTER_BUY"": 939, ""ENTER_SELL"": 1108}","{""DO_NOTHING"": {""DO_NOTHING"": 2333, ""ENTER_BUY"": 26, ""ENTER_SELL"": 202}, ""ENTER_BUY"": {""DO_NOTHING"": 764, ""ENTER_BUY"": 157, ""ENTER_SELL"": 18}, ""ENTER_SELL"": {""DO_NOTHING"": 609, ""ENTER_BUY"": 3, ""ENTER_SELL"": 496}}",False
0.50,2022-03,5446,971,0.178296,0.809475,1.470402,1427.76,9.642615,15.0,0.866505,0.767442,0.499535,"{""DO_NOTHING"": 4475, ""ENTER_BUY"": 412, ""ENTER_SELL"": 559}","{""DO_NOTHING"": 2551, ""ENTER_BUY"": 1273, ""ENTER_SELL"": 1622}","{""DO_NOTHING"": {""DO_NOTHING"": 2394, ""ENTER_BUY"": 49, ""ENTER_SELL"": 108}, ""ENTER_BUY"": {""DO_NOTHING"": 894, ""ENTER_BUY"": 357, ""ENTER_SELL"": 22}, ""ENTER_SELL"": {""DO_NOTHING"": 1187, ""ENTER_BUY"": 6, ""ENTER_SELL"": 429}}",False
0.50,2022-04,4896,1012,0.206699,0.774704,1.378557,1395.1,8.073468,22.0,0.822314,0.75974,0.569802,"{""DO_NOTHING"": 3884, ""ENTER_BUY"": 242, ""ENTER_SELL"": 770}","{""DO_NOTHING"": 2772, ""ENTER_BUY"": 893, ""ENTER_SELL"": 1231}","{""DO_NOTHING"": {""DO_NOTHING"": 2576, ""ENTER_BUY"": 36, ""ENTER_SELL"": 160}, ""ENTER_BUY"": {""DO_NOTHING"": 669, ""ENTER_BUY"": 199, ""ENTER_SELL"": 25}, ""ENTER_SELL"": {""DO_NOTHING"": 639, ""ENTER_BUY"": 7, ""ENTER_SELL"": 585}}",False
0.50,2022-05,4898,1488,0.303797,0.760081,1.362917,2028.02,7.887017,23.0,0.751145,0.767107,0.576664,"{""DO_NOTHING"": 3410, ""ENTER_BUY"": 655, ""ENTER_SELL"": 833}","{""DO_NOTHING"": 2152, ""ENTER_BUY"": 1266, ""ENTER_SELL"": 1480}","{""DO_NOTHING"": {""DO_NOTHING"": 1850, ""ENTER_BUY"": 155, ""ENTER_SELL"": 147}, ""ENTER_BUY"": {""DO_NOTHING"": 727, ""ENTER_BUY"": 492, ""ENTER_SELL"": 47}, ""ENTER_SELL"": {""DO_NOTHING"": 833, ""ENTER_BUY"": 8, ""ENTER_SELL"": 639}}",False
0.50,2022-06,5184,1052,0.202932,0.808935,1.490808,1568.33,10.411486,12.0,0.933824,0.765385,0.537068,"{""DO_NOTHING"": 4132, ""ENTER_BUY"": 272, ""ENTER_SELL"": 780}","{""DO_NOTHING"": 2582, ""ENTER_BUY"": 1159, ""ENTER_SELL"": 1443}","{""DO_NOTHING"": {""DO_NOTHING"": 2414, ""ENTER_BUY"": 18, ""ENTER_SELL"": 150}, ""ENTER_BUY"": {""DO_NOTHING"": 872, ""ENTER_BUY"": 254, ""ENTER_SELL"": 33}, ""ENTER_SELL"": {""DO_NOTHING"": 846, ""ENTER_BUY"": 0, ""ENTER_SELL"": 597}}",False
0.50,2022-07,4895,1454,0.297038,0.780605,1.389966,2021.01,8.151992,35.0,0.750881,0.822554,0.570561,"{""DO_NOTHING"": 3441, ""ENTER_BUY"": 851, ""ENTER_SELL"": 603}","{""DO_NOTHING"": 2082, ""ENTER_BUY"": 1463, ""ENTER_SELL"": 1350}","{""DO_NOTHING"": {""DO_NOTHING"": 1799, ""ENTER_BUY"": 182, ""ENTER_SELL"": 101}, ""ENTER_BUY"": {""DO_NOTHING"": 818, ""ENTER_BUY"": 639, ""ENTER_SELL"": 6}, ""ENTER_SELL"": {""DO_NOTHING"": 824, ""ENTER_BUY"": 30, ""ENTER_SELL"": 496}}",False
0.50,2022-08,5184,961,0.185378,0.832466,1.530656,1470.96,11.161371,21.0,0.855422,0.82035,0.566662,"{""DO_NOTHING"": 4223, ""ENTER_BUY"": 332, ""ENTER_SELL"": 629}","{""DO_NOTHING"": 2817, ""ENTER_BUY"": 1056, ""ENTER_SELL"": 1311}","{""DO_NOTHING"": {""DO_NOTHING"": 2671, ""ENTER_BUY"": 44, ""ENTER_SELL"": 102}, ""ENTER_BUY"": {""DO_NOTHING"": 761, ""ENTER_BUY"": 284, ""ENTER_SELL"": 11}, ""ENTER_SELL"": {""DO_NOTHING"": 791, ""ENTER_BUY"": 4, ""ENTER_SELL"": 516}}",False
0.50,2022-09,5183,1614,0.311403,0.755886,1.325917,2140.03,7.251366,17.0,0.724346,0.806452,0.563733,"{""DO_NOTHING"": 3569, ""ENTER_BUY"": 994, ""ENTER_SELL"": 620}","{""DO_NOTHING"": 2180, ""ENTER_BUY"": 1529, ""ENTER_SELL"": 1474}","{""DO_NOTHING"": {""DO_NOTHING"": 1848, ""ENTER_BUY"": 221, ""ENTER_SELL"": 111}, ""ENTER_BUY"": {""DO_NOTHING"": 800, ""ENTER_BUY"": 720, ""ENTER_SELL"": 9}, ""ENTER_SELL"": {""DO_NOTHING"": 921, ""ENTER_BUY"": 53, ""ENTER_SELL"": 500}}",False
0.50,2022-10,4609,1512,0.328054,0.767857,1.338095,2023.2,7.294372,17.19,0.83042,0.729787,0.6027,"{""DO_NOTHING"": 3097, ""ENTER_BUY"": 572, ""ENTER_SELL"": 940}","{""DO_NOTHING"": 2051, ""ENTER_BUY"": 1189, ""ENTER_SELL"": 1369}","{""DO_NOTHING"": {""DO_NOTHING"": 1736, ""ENTER_BUY"": 93, ""ENTER_SELL"": 222}, ""ENTER_BUY"": {""DO_NOTHING"": 682, ""ENTER_BUY"": 475, ""ENTER_SELL"": 32}, ""ENTER_SELL"": {""DO_NOTHING"": 679, ""ENTER_BUY"": 4, ""ENTER_SELL"": 686}}",False
0.50,2022-11,5172,2522,0.487626,0.720856,1.246051,3142.54,6.221988,26.0,0.696717,0.78069,0.642629,"{""DO_NOTHING"": 2650, ""ENTER_BUY"": 1797, ""ENTER_SELL"": 725}","{""DO_NOTHING"": 2168, ""ENTER_BUY"": 1724, ""ENTER_SELL"": 1280}","{""DO_NOTHING"": {""DO_NOTHING"": 1571, ""ENTER_BUY"": 462, ""ENTER_SELL"": 135}, ""ENTER_BUY"": {""DO_NOTHING"": 448, ""ENTER_BUY"": 1252, ""ENTER_SELL"": 24}, ""ENTER_SELL"": {""DO_NOTHING"": 631, ""ENTER_BUY"": 83, ""ENTER_SELL"": 566}}",False
0.50,2022-12,5184,1812,0.349537,0.679912,1.159437,2100.9,5.697058,44.0,0.67525,0.695652,0.589868,"{""DO_NOTHING"": 3372, ""ENTER_BUY"": 1398, ""ENTER_SELL"": 414}","{""DO_NOTHING"": 2653, ""ENTER_BUY"": 1565, ""ENTER_SELL"": 966}","{""DO_NOTHING"": {""DO_NOTHING"": 2154, ""ENTER_BUY"": 388, ""ENTER_SELL"": 111}, ""ENTER_BUY"": {""DO_NOTHING"": 606, ""ENTER_BUY"": 944, ""ENTER_SELL"": 15}, ""ENTER_SELL"": {""DO_NOTHING"": 612, ""ENTER_BUY"": 66, ""ENTER_SELL"": 288}}",False
0.50,2023-01,4897,680,0.138861,0.872059,1.65225,1123.53,15.928647,7.0,0.86456,0.886076,0.515416,"{""DO_NOTHING"": 4217, ""ENTER_BUY"": 443, ""ENTER_SELL"": 237}","{""DO_NOTHING"": 2650, ""ENTER_BUY"": 1123, ""ENTER_SELL"": 1124}","{""DO_NOTHING"": {""DO_NOTHING"": 2570, ""ENTER_BUY"": 56, ""ENTER_SELL"": 24}, ""ENTER_BUY"": {""DO_NOTHING"": 737, ""ENTER_BUY"": 383, ""ENTER_SELL"": 3}, ""ENTER_SELL"": {""DO_NOTHING"": 910, ""ENTER_BUY"": 4, ""ENTER_SELL"": 210}}",False
